NUM_VIAJE,CIUDAD_ORIGEN,CIUDAD_DESTINO,NUM_SILLA,HORA_SALIDA
1752,Medellin,Barranquilla,13,2228
1753,Cali,Cali,14,2350
1754,Cartagena,Bogotá,15,1837
1755,Cartagena,Bogotá,16,0938
1756,Barranquilla,Medellin,17,2045
1757,Cartagena,Barranquilla,18,1017
1758,Cartagena,Cali,19,0040
1759,Medellin,Bogotá,20,0022
1760,Cartagena,Medellin,1,1059
1761,Cartagena,Bogotá,2,2001
1762,Barranquilla,Medellin,3,0006
1763,Bogotá,Medellin,4,1919
1764,Cali,Bogotá,5,0711
1765,Cartagena,Medellin,6,1727
1766,Cali,Cali,7,0700
1767,Medellin,Barranquilla,8,0359
1768,Medellin,Cali,9,1418
1769,Medellin,Medellin,10,0010
1770,Barranquilla,Bogotá,11,2251
1771,Cartagena,Cali,12,1159
1772,Barranquilla,Bogotá,13,0536
1773,Medellin,Cartagena,14,1924
1774,Medellin,Barranquilla,15,0627
1775,Cali,Medellin,16,2238
1776,Medellin,Cali,17,0944
1777,Medellin,Cali,18,1702
1778,Medellin,Barranquilla,19,0256
1779,Barranquilla,Medellin,20,1654
1780,Medellin,Barranquilla,1,0631
1781,Bogotá,Cali,2,0834
1782,Cartagena,Medellin,3,1017
1783,Cali,Bogotá,4,1809
1784,Cartagena,Cartagena,5,1025
1785,Cartagena,Bogotá,6,1022
1786,Cali,Barranquilla,7,0952
1787,Medellin,Cartagena,8,1513
1788,Cartagena,Cartagena,9,1718
1789,Cali,Medellin,10,2116
1790,Bogotá,Cali,11,2330
1791,Medellin,Medellin,12,0947
1792,Bogotá,Cali,13,0117
1793,Cali,Cali,14,1539
1794,Cartagena,Cartagena,15,1402
1795,Cartagena,Barranquilla,16,0549
1796,Barranquilla,Cali,17,0946
1797,Bogotá,Cali,18,1123
1798,Barranquilla,Cartagena,19,0121
1799,Bogotá,Barranquilla,20,0351
1800,Medellin,Cartagena,1,1421
1801,Cali,Bogotá,2,2003
1802,Bogotá,Cartagena,3,1708
1803,Cartagena,Bogotá,4,1016
1804,Barranquilla,Barranquilla,5,0017
1805,Barranquilla,Medellin,6,2328
1806,Bogotá,Cali,7,1742
1807,Cali,Cali,8,0614
1808,Barranquilla,Bogotá,9,0401
1809,Medellin,Cartagena,10,1208
1810,Bogotá,Medellin,11,0836
1811,Barranquilla,Cali,12,1716
1812,Bogotá,Medellin,13,2050
1813,Cartagena,Bogotá,14,1629
1814,Bogotá,Medellin,15,1653
1815,Medellin,Cali,16,1510
1816,Cali,Cali,17,1603
1817,Barranquilla,Bogotá,18,0045
1818,Medellin,Cali,19,1646
1819,Barranquilla,Bogotá,20,1430
1820,Barranquilla,Cartagena,1,1144
1821,Medellin,Bogotá,2,0354
1822,Medellin,Barranquilla,3,1448
1823,Bogotá,Medellin,4,1300
1824,Cali,Cartagena,5,1820
1825,Barranquilla,Medellin,6,0200
1826,Bogotá,Cartagena,7,1941
1827,Barranquilla,Barranquilla,8,0328
1828,Cartagena,Cali,9,1905
1829,Bogotá,Cali,10,2329
1830,Bogotá,Cali,11,0943
1831,Cali,Cali,12,0314
1832,Cartagena,Medellin,13,1639
1833,Barranquilla,Cartagena,14,0139
1834,Cartagena,Bogotá,15,1930
1835,Cartagena,Bogotá,16,0210
1836,Medellin,Cali,17,2256
1837,Barranquilla,Barranquilla,18,2350
1838,Bogotá,Barranquilla,19,0629
1839,Medellin,Cartagena,20,0753
1840,Cartagena,Bogotá,1,1023
1841,Cali,Barranquilla,2,0309
1842,Medellin,Bogotá,3,0001
1843,Bogotá,Bogotá,4,1151
1844,Barranquilla,Medellin,5,0640
1845,Cartagena,Barranquilla,6,2242
1846,Bogotá,Bogotá,7,0045
1847,Bogotá,Bogotá,8,1030
1848,Barranquilla,Cartagena,9,1405
1849,Barranquilla,Bogotá,10,0844
1850,Cartagena,Medellin,11,2034
1851,Medellin,Cartagena,12,2344
1852,Cartagena,Medellin,13,1436
1853,Cartagena,Bogotá,14,1422
1854,Barranquilla,Cali,15,0703
1855,Cartagena,Bogotá,16,1851
1856,Bogotá,Cali,17,0945
1857,Cartagena,Cartagena,18,2211
1858,Cartagena,Cali,19,1930
1859,Barranquilla,Cali,20,1610
1860,Barranquilla,Cartagena,1,0631
1861,Barranquilla,Bogotá,2,0002
1862,Bogotá,Cali,3,1201
1863,Cartagena,Cali,4,1726
1864,Cali,Cali,5,0108
1865,Barranquilla,Barranquilla,6,1543
1866,Barranquilla,Medellin,7,2125
1867,Cali,Bogotá,8,0112
1868,Bogotá,Bogotá,9,1224
1869,Bogotá,Barranquilla,10,2254
1870,Cartagena,Bogotá,11,0503
1871,Medellin,Barranquilla,12,1859
1872,Medellin,Cali,13,0317
1873,Cali,Cali,14,0258
1874,Cartagena,Medellin,15,2205
1875,Cali,Barranquilla,16,1459
1876,Bogotá,Cali,17,0125
1877,Cali,Cali,18,1637
1878,Bogotá,Cali,19,0023
1879,Barranquilla,Medellin,20,1927
1880,Medellin,Cartagena,1,1803
1881,Cartagena,Cali,2,0936
1882,Barranquilla,Bogotá,3,2342
1883,Cali,Cartagena,4,1452
1884,Cartagena,Bogotá,5,1731
1885,Cali,Barranquilla,6,1032
1886,Cali,Medellin,7,0240
1887,Medellin,Cali,8,1451
1888,Medellin,Medellin,9,1754
1889,Barranquilla,Medellin,10,0830
1890,Medellin,Cali,11,1645
1891,Medellin,Medellin,12,1709
1892,Barranquilla,Medellin,13,2221
1893,Barranquilla,Cartagena,14,0154
1894,Medellin,Cali,15,0819
1895,Cali,Bogotá,16,1105
1896,Barranquilla,Cali,17,0008
1897,Medellin,Cartagena,18,2019
1898,Bogotá,Cali,19,0424
1899,Bogotá,Cartagena,20,1046
1900,Medellin,Medellin,1,2117
1901,Medellin,Cartagena,2,1250
1902,Medellin,Cartagena,3,1230
1903,Medellin,Cartagena,4,0856
1904,Bogotá,Cali,5,0907
1905,Cali,Cali,6,0950
1906,Cartagena,Cartagena,7,0522
1907,Bogotá,Bogotá,8,0429
1908,Bogotá,Cali,9,1436
1909,Bogotá,Cali,10,0917
1910,Barranquilla,Cartagena,11,0125
1911,Medellin,Medellin,12,1642
1912,Cartagena,Medellin,13,0810
1913,Bogotá,Cali,14,0047
1914,Bogotá,Cartagena,15,2331
1915,Bogotá,Cali,16,1907
1916,Barranquilla,Barranquilla,17,2342
1917,Barranquilla,Medellin,18,1303
1918,Medellin,Barranquilla,19,1212
1919,Cali,Bogotá,20,1423
1920,Bogotá,Medellin,1,0135
1921,Cali,Medellin,2,1201
1922,Barranquilla,Barranquilla,3,1850
1923,Cali,Barranquilla,4,2303
1924,Bogotá,Barranquilla,5,2149
1925,Cali,Cartagena,6,1801
1926,Cali,Cali,7,1653
1927,Cartagena,Medellin,8,1803
1928,Medellin,Medellin,9,0358
1929,Cartagena,Bogotá,10,0011
1930,Cali,Cali,11,1604
1931,Cartagena,Bogotá,12,0831
1932,Cartagena,Cartagena,13,0935
1933,Bogotá,Medellin,14,2122
1934,Barranquilla,Medellin,15,0336
1935,Medellin,Cali,16,1150
1936,Medellin,Bogotá,17,0819
1937,Cartagena,Cartagena,18,0648
1938,Cartagena,Cali,19,1943
1939,Cartagena,Cartagena,20,0221
1940,Bogotá,Medellin,1,2313
1941,Bogotá,Barranquilla,2,1630
1942,Cartagena,Barranquilla,3,1707
1943,Cali,Bogotá,4,1738
1944,Bogotá,Medellin,5,1541
1945,Medellin,Medellin,6,1729
1946,Cali,Bogotá,7,0251
1947,Barranquilla,Barranquilla,8,0301
1948,Medellin,Barranquilla,9,2211
1949,Barranquilla,Cali,10,2234
1950,Cali,Cartagena,11,2149
1951,Bogotá,Bogotá,12,1936
1952,Bogotá,Bogotá,13,1852
1953,Medellin,Cartagena,14,0925
1954,Barranquilla,Medellin,15,1208
1955,Cartagena,Barranquilla,16,0903
1956,Cartagena,Cali,17,1435
1957,Bogotá,Medellin,18,2159
1958,Medellin,Cartagena,19,1101
1959,Cali,Cali,20,1911
1960,Medellin,Cali,1,0853
1961,Medellin,Medellin,2,2035
1962,Cali,Medellin,3,0626
1963,Bogotá,Medellin,4,1930
1964,Medellin,Medellin,5,1756
1965,Cartagena,Bogotá,6,0929
1966,Barranquilla,Cartagena,7,0828
1967,Medellin,Barranquilla,8,1943
1968,Cali,Bogotá,9,0634
1969,Medellin,Cartagena,10,0805
1970,Barranquilla,Cali,11,2337
1971,Barranquilla,Cali,12,0916
1972,Cali,Medellin,13,1324
1973,Cartagena,Barranquilla,14,1257
1974,Bogotá,Cali,15,1227
1975,Cartagena,Cali,16,1021
1976,Medellin,Cali,17,0301
1977,Medellin,Medellin,18,2228
1978,Cali,Cali,19,0512
1979,Barranquilla,Bogotá,20,1733
1980,Medellin,Bogotá,1,0732
1981,Cali,Barranquilla,2,0723
1982,Cartagena,Cali,3,0433
1983,Bogotá,Cali,4,0759
1984,Barranquilla,Bogotá,5,0828
1985,Medellin,Barranquilla,6,0418
1986,Cali,Cartagena,7,0946
1987,Cartagena,Cali,8,0034
1988,Cartagena,Bogotá,9,0405
1989,Bogotá,Cartagena,10,1905
1990,Barranquilla,Bogotá,11,0640
1991,Barranquilla,Bogotá,12,2142
1992,Bogotá,Barranquilla,13,1716
1993,Barranquilla,Cartagena,14,0957
1994,Cartagena,Cartagena,15,1814
1995,Medellin,Medellin,16,2120
1996,Bogotá,Medellin,17,1807
1997,Medellin,Cartagena,18,1131
1998,Cali,Barranquilla,19,0305
1999,Barranquilla,Cali,20,1753
1000,Barranquilla,Cartagena,1,0835
1001,Cartagena,Cartagena,2,1956
1002,Bogotá,Medellin,3,0006
1003,Bogotá,Barranquilla,4,0734
1004,Medellin,Barranquilla,5,0909
1005,Bogotá,Bogotá,6,1226
1006,Bogotá,Cartagena,7,1842
1007,Bogotá,Cali,8,0004
1008,Cartagena,Cali,9,1127
1009,Medellin,Medellin,10,1141
1010,Barranquilla,Cali,11,2243
1011,Cali,Bogotá,12,2339
1012,Medellin,Barranquilla,13,0259
1013,Bogotá,Cartagena,14,1736
1014,Medellin,Cali,15,1807
1015,Cartagena,Barranquilla,16,1351
1016,Cali,Bogotá,17,1403
1017,Medellin,Cali,18,0645
1018,Medellin,Bogotá,19,0758
1019,Cali,Cali,20,1022
1020,Barranquilla,Cartagena,1,0141
1021,Cartagena,Bogotá,2,0735
1022,Bogotá,Barranquilla,3,2100
1023,Medellin,Bogotá,4,0204
1024,Medellin,Cartagena,5,1913
1025,Cali,Barranquilla,6,1001
1026,Barranquilla,Cartagena,7,0707
1027,Barranquilla,Bogotá,8,2121
1028,Barranquilla,Cartagena,9,0628
1029,Medellin,Medellin,10,1032
1030,Medellin,Cartagena,11,2345
1031,Cali,Bogotá,12,1530
1032,Bogotá,Bogotá,13,1057
1033,Medellin,Medellin,14,2143
1034,Cartagena,Cali,15,1739
1035,Cartagena,Barranquilla,16,2014
1036,Medellin,Cartagena,17,2243
1037,Bogotá,Medellin,18,2246
1038,Barranquilla,Bogotá,19,0214
1039,Medellin,Barranquilla,20,1019
1040,Medellin,Medellin,1,0852
1041,Bogotá,Medellin,2,0618
1042,Barranquilla,Bogotá,3,0530
1043,Bogotá,Medellin,4,0940
1044,Cali,Cartagena,5,1052
1045,Barranquilla,Barranquilla,6,1407
1046,Bogotá,Cartagena,7,1344
1047,Barranquilla,Medellin,8,2144
1048,Cartagena,Barranquilla,9,2156
1049,Cali,Medellin,10,0902
1050,Cali,Barranquilla,11,0741
1051,Medellin,Barranquilla,12,1829
1052,Cali,Cali,13,0154
1053,Barranquilla,Cartagena,14,2351
1054,Bogotá,Cali,15,2244
1055,Bogotá,Cali,16,2229
1056,Barranquilla,Medellin,17,0133
1057,Medellin,Medellin,18,1251
1058,Medellin,Medellin,19,2009
1059,Medellin,Bogotá,20,0333
1060,Medellin,Cali,1,0444
1061,Medellin,Medellin,2,1108
1062,Barranquilla,Barranquilla,3,2303
1063,Cali,Cartagena,4,2237
1064,Medellin,Cartagena,5,0801
1065,Cali,Barranquilla,6,2156
1066,Cali,Bogotá,7,0551
1067,Bogotá,Bogotá,8,0245
1068,Cartagena,Cartagena,9,1813
1069,Medellin,Cali,10,0525
1070,Bogotá,Cartagena,11,1952
1071,Barranquilla,Barranquilla,12,0502
1072,Bogotá,Bogotá,13,1930
1073,Cartagena,Medellin,14,0657
1074,Medellin,Barranquilla,15,1911
1075,Barranquilla,Medellin,16,1554
1076,Cali,Cartagena,17,0331
1077,Cartagena,Barranquilla,18,2131
1078,Medellin,Cartagena,19,0738
1079,Barranquilla,Cali,20,0543
1080,Medellin,Cartagena,1,2246
1081,Bogotá,Bogotá,2,1938
1082,Barranquilla,Barranquilla,3,1537
1083,Cartagena,Bogotá,4,1543
1084,Barranquilla,Cartagena,5,1506
1085,Cali,Cartagena,6,2315
1086,Medellin,Cali,7,0811
1087,Bogotá,Barranquilla,8,0414
1088,Medellin,Cartagena,9,0902
1089,Bogotá,Cali,10,0534
1090,Barranquilla,Cartagena,11,2253
1091,Cali,Medellin,12,1150
1092,Medellin,Barranquilla,13,0101
1093,Barranquilla,Cartagena,14,0552
1094,Cali,Cali,15,1803
1095,Cali,Bogotá,16,2150
1096,Barranquilla,Bogotá,17,0229
1097,Cartagena,Cali,18,1922
1098,Bogotá,Cali,19,2207
1099,Barranquilla,Bogotá,20,0305
1100,Bogotá,Cartagena,1,0849
1101,Cali,Cali,2,0724
1102,Medellin,Cartagena,3,0328
1103,Medellin,Cartagena,4,1007
1104,Cali,Bogotá,5,1215
1105,Cali,Barranquilla,6,1401
1106,Bogotá,Cali,7,0200
1107,Cali,Cartagena,8,0308
1108,Bogotá,Bogotá,9,1745
1109,Cartagena,Barranquilla,10,1250
1110,Cali,Medellin,11,0245
1111,Cartagena,Barranquilla,12,1620
1112,Bogotá,Medellin,13,2035
1113,Bogotá,Cali,14,0138
1114,Cali,Barranquilla,15,2025
1115,Bogotá,Cartagena,16,0929
1116,Bogotá,Cartagena,17,0027
1117,Cartagena,Cartagena,18,1930
1118,Cartagena,Barranquilla,19,0226
1119,Cali,Medellin,20,1826
1120,Cali,Bogotá,1,1211
1121,Bogotá,Cartagena,2,2211
1122,Cartagena,Medellin,3,0041
1123,Medellin,Cali,4,1010
1124,Cali,Cali,5,1002
1125,Cali,Cali,6,2155
1126,Cartagena,Medellin,7,1247
1127,Medellin,Barranquilla,8,1700
1128,Barranquilla,Bogotá,9,1538
1129,Cali,Cali,10,0250
1130,Cali,Bogotá,11,0248
1131,Cali,Barranquilla,12,0511
1132,Cali,Cartagena,13,0155
1133,Cali,Medellin,14,2131
1134,Cali,Bogotá,15,1719
1135,Bogotá,Barranquilla,16,0659
1136,Medellin,Cartagena,17,0643
1137,Medellin,Bogotá,18,0449
1138,Bogotá,Cali,19,0534
1139,Cartagena,Medellin,20,1844
1140,Barranquilla,Medellin,1,0410
1141,Bogotá,Cartagena,2,1953
1142,Medellin,Medellin,3,0139
1143,Cartagena,Barranquilla,4,0120
1144,Cartagena,Cartagena,5,0637
1145,Medellin,Barranquilla,6,0733
1146,Medellin,Cali,7,0809
1147,Bogotá,Cali,8,1254
1148,Cartagena,Cartagena,9,1119
1149,Cali,Cartagena,10,2321
1150,Medellin,Cartagena,11,0139
1151,Cartagena,Bogotá,12,0850
1152,Medellin,Barranquilla,13,0506
1153,Barranquilla,Bogotá,14,2056
1154,Barranquilla,Medellin,15,0645
1155,Barranquilla,Bogotá,16,0621
1156,Medellin,Cali,17,1535
1157,Bogotá,Bogotá,18,0840
1158,Cali,Medellin,19,0510
1159,Barranquilla,Cartagena,20,0411
1160,Cartagena,Bogotá,1,0246
1161,Bogotá,Medellin,2,1846
1162,Barranquilla,Medellin,3,0850
1163,Cali,Cartagena,4,2001
1164,Barranquilla,Barranquilla,5,1407
1165,Cartagena,Medellin,6,0300
1166,Cali,Medellin,7,0549
1167,Bogotá,Barranquilla,8,1947
1168,Barranquilla,Cali,9,1827
1169,Cali,Medellin,10,1515
1170,Cali,Cali,11,2329
1171,Bogotá,Barranquilla,12,0727
1172,Barranquilla,Cartagena,13,1910
1173,Medellin,Cali,14,0849
1174,Cartagena,Bogotá,15,0726
1175,Barranquilla,Cartagena,16,0648
1176,Bogotá,Cartagena,17,0904
1177,Bogotá,Barranquilla,18,0643
1178,Bogotá,Cartagena,19,0908
1179,Medellin,Medellin,20,0133
1180,Bogotá,Bogotá,1,0837
1181,Bogotá,Medellin,2,1346
1182,Bogotá,Bogotá,3,1351
1183,Bogotá,Bogotá,4,1140
1184,Barranquilla,Cali,5,0519
1185,Medellin,Bogotá,6,2321
1186,Cartagena,Bogotá,7,1419
1187,Barranquilla,Medellin,8,1119
1188,Cali,Medellin,9,0504
1189,Cali,Cali,10,2135
1190,Bogotá,Barranquilla,11,2331
1191,Bogotá,Medellin,12,1516
1192,Cali,Medellin,13,1235
1193,Medellin,Barranquilla,14,1958
1194,Bogotá,Medellin,15,0217
1195,Barranquilla,Cartagena,16,2221
1196,Bogotá,Barranquilla,17,1714
1197,Cali,Medellin,18,0450
1198,Medellin,Bogotá,19,0143
1199,Medellin,Cartagena,20,0013
1200,Cartagena,Cali,1,0832
1201,Cartagena,Bogotá,2,1313
1202,Bogotá,Cali,3,0514
1203,Cali,Bogotá,4,0918
1204,Bogotá,Barranquilla,5,1808
1205,Barranquilla,Bogotá,6,1925
1206,Barranquilla,Cartagena,7,0843
1207,Bogotá,Cartagena,8,1401
1208,Cartagena,Cartagena,9,1130
1209,Cartagena,Bogotá,10,1018
1210,Barranquilla,Cartagena,11,1309
1211,Cartagena,Bogotá,12,1740
1212,Bogotá,Cartagena,13,0533
1213,Medellin,Cali,14,0734
1214,Cartagena,Medellin,15,0036
1215,Medellin,Barranquilla,16,0032
1216,Barranquilla,Cartagena,17,1811
1217,Bogotá,Barranquilla,18,1410
1218,Bogotá,Cartagena,19,0406
1219,Barranquilla,Cali,20,0609
1220,Medellin,Cali,1,0527
1221,Cartagena,Cali,2,1853
1222,Barranquilla,Barranquilla,3,0333
1223,Medellin,Medellin,4,1614
1224,Cartagena,Barranquilla,5,2345
1225,Barranquilla,Cali,6,2213
1226,Cali,Cali,7,1643
1227,Cartagena,Cartagena,8,1455
1228,Bogotá,Bogotá,9,1121
1229,Bogotá,Barranquilla,10,2330
1230,Cartagena,Cali,11,1729
1231,Bogotá,Bogotá,12,1439
1232,Cali,Medellin,13,1728
1233,Medellin,Cartagena,14,1654
1234,Bogotá,Bogotá,15,0643
1235,Barranquilla,Bogotá,16,1122
1236,Cartagena,Bogotá,17,0617
1237,Barranquilla,Bogotá,18,2252
1238,Bogotá,Medellin,19,1046
1239,Bogotá,Cartagena,20,2035
1240,Cali,Barranquilla,1,2339
1241,Medellin,Cali,2,0738
1242,Barranquilla,Cali,3,1904
1243,Medellin,Cartagena,4,2030
1244,Cali,Cartagena,5,2003
1245,Barranquilla,Cali,6,0415
1246,Cartagena,Bogotá,7,0223
1247,Cali,Cartagena,8,2020
1248,Cali,Barranquilla,9,0533
1249,Cali,Bogotá,10,1434
1250,Cali,Barranquilla,11,1416
1251,Barranquilla,Cartagena,12,1037
1252,Barranquilla,Bogotá,13,0715
1253,Bogotá,Cartagena,14,1116
1254,Bogotá,Cali,15,0155
1255,Medellin,Barranquilla,16,2206
1256,Cartagena,Medellin,17,2017
1257,Cali,Barranquilla,18,2117
1258,Cali,Cali,19,0102
1259,Medellin,Medellin,20,0755
1260,Cartagena,Cali,1,1546
1261,Bogotá,Cali,2,0736
1262,Cali,Bogotá,3,1904
1263,Bogotá,Cartagena,4,1217
1264,Cali,Barranquilla,5,1832
1265,Medellin,Cali,6,0204
1266,Barranquilla,Medellin,7,1602
1267,Barranquilla,Barranquilla,8,1342
1268,Medellin,Cartagena,9,1136
1269,Cali,Cali,10,1544
1270,Medellin,Cartagena,11,0335
1271,Barranquilla,Medellin,12,0153
1272,Cali,Barranquilla,13,2218
1273,Cartagena,Barranquilla,14,0457
1274,Bogotá,Cali,15,1319
1275,Medellin,Barranquilla,16,1828
1276,Barranquilla,Cartagena,17,0204
1277,Cali,Medellin,18,0529
1278,Medellin,Cartagena,19,1820
1279,Cartagena,Cartagena,20,0839
1280,Barranquilla,Bogotá,1,2004
1281,Cartagena,Bogotá,2,1027
1282,Cartagena,Cali,3,1135
1283,Cartagena,Bogotá,4,1406
1284,Bogotá,Bogotá,5,1645
1285,Barranquilla,Barranquilla,6,0427
1286,Cali,Barranquilla,7,0111
1287,Cali,Bogotá,8,2347
1288,Cartagena,Medellin,9,1709
1289,Bogotá,Cali,10,1854
1290,Bogotá,Medellin,11,0006
1291,Cali,Barranquilla,12,1828
1292,Barranquilla,Cartagena,13,2315
1293,Bogotá,Cali,14,1900
1294,Cali,Cartagena,15,1329
1295,Bogotá,Cali,16,0505
1296,Barranquilla,Bogotá,17,1850
1297,Cali,Bogotá,18,1945
1298,Bogotá,Cali,19,0538
1299,Bogotá,Bogotá,20,1459
1300,Barranquilla,Cartagena,1,1515
1301,Medellin,Cartagena,2,1659
1302,Barranquilla,Bogotá,3,1536
1303,Cali,Cali,4,1404
1304,Cali,Medellin,5,1936
1305,Bogotá,Barranquilla,6,0123
1306,Cartagena,Medellin,7,2224
1307,Cali,Cartagena,8,2045
1308,Barranquilla,Bogotá,9,1513
1309,Barranquilla,Cali,10,2050
1310,Bogotá,Cali,11,2253
1311,Medellin,Cali,12,0213
1312,Cartagena,Medellin,13,1510
1313,Cartagena,Bogotá,14,1219
1314,Bogotá,Cartagena,15,1007
1315,Medellin,Bogotá,16,1414
1316,Cali,Barranquilla,17,1706
1317,Cartagena,Cali,18,1729
1318,Medellin,Medellin,19,0642
1319,Cali,Bogotá,20,1905
1320,Medellin,Bogotá,1,0421
1321,Cartagena,Cartagena,2,1229
1322,Barranquilla,Barranquilla,3,1913
1323,Bogotá,Medellin,4,1522
1324,Bogotá,Cartagena,5,0132
1325,Barranquilla,Cali,6,0717
1326,Bogotá,Cartagena,7,0920
1327,Bogotá,Barranquilla,8,1025
1328,Cartagena,Barranquilla,9,1758
1329,Cali,Medellin,10,1414
1330,Cartagena,Medellin,11,0200
1331,Medellin,Cali,12,0533
1332,Barranquilla,Barranquilla,13,0426
1333,Cartagena,Cali,14,0212
1334,Cartagena,Cali,15,1700
1335,Cartagena,Bogotá,16,0331
1336,Bogotá,Barranquilla,17,1155
1337,Cartagena,Medellin,18,1414
1338,Cali,Bogotá,19,0520
1339,Bogotá,Cartagena,20,1309
1340,Medellin,Barranquilla,1,2153
1341,Cartagena,Bogotá,2,1335
1342,Medellin,Barranquilla,3,0245
1343,Cali,Bogotá,4,2013
1344,Medellin,Cali,5,0221
1345,Bogotá,Bogotá,6,1841
1346,Cali,Barranquilla,7,2118
1347,Cartagena,Cartagena,8,2219
1348,Medellin,Cali,9,0449
1349,Medellin,Barranquilla,10,1408
1350,Barranquilla,Cali,11,0638
1351,Medellin,Barranquilla,12,1923
1352,Cali,Bogotá,13,0914
1353,Medellin,Bogotá,14,1227
1354,Medellin,Cartagena,15,1607
1355,Medellin,Barranquilla,16,1335
1356,Barranquilla,Barranquilla,17,0959
1357,Cartagena,Bogotá,18,1732
1358,Medellin,Medellin,19,1047
1359,Medellin,Cartagena,20,0017
1360,Barranquilla,Medellin,1,0703
1361,Cali,Barranquilla,2,0630
1362,Barranquilla,Barranquilla,3,1043
1363,Bogotá,Barranquilla,4,1219
1364,Medellin,Bogotá,5,1132
1365,Cali,Barranquilla,6,2056
1366,Medellin,Medellin,7,2033
1367,Medellin,Cartagena,8,0453
1368,Cali,Cartagena,9,0601
1369,Barranquilla,Cartagena,10,1350
1370,Barranquilla,Medellin,11,2302
1371,Barranquilla,Bogotá,12,0859
1372,Barranquilla,Cartagena,13,1930
1373,Cartagena,Medellin,14,1541
1374,Barranquilla,Bogotá,15,0215
1375,Barranquilla,Barranquilla,16,1421
1376,Medellin,Barranquilla,17,0210
1377,Medellin,Cartagena,18,0520
1378,Cartagena,Cali,19,1741
1379,Medellin,Barranquilla,20,2126
1380,Cali,Bogotá,1,2029
1381,Cali,Cali,2,2127
1382,Cartagena,Cali,3,0411
1383,Cartagena,Barranquilla,4,0850
1384,Barranquilla,Medellin,5,0138
1385,Medellin,Barranquilla,6,0825
1386,Barranquilla,Barranquilla,7,1830
1387,Bogotá,Medellin,8,1918
1388,Cali,Bogotá,9,1427
1389,Barranquilla,Cartagena,10,0736
1390,Medellin,Cartagena,11,1044
1391,Cartagena,Barranquilla,12,2256
1392,Barranquilla,Medellin,13,1155
1393,Medellin,Barranquilla,14,2315
1394,Bogotá,Cartagena,15,0918
1395,Barranquilla,Cartagena,16,1717
1396,Barranquilla,Barranquilla,17,1107
1397,Medellin,Barranquilla,18,2013
1398,Cartagena,Medellin,19,0101
1399,Barranquilla,Barranquilla,20,0118
1400,Medellin,Cartagena,1,1508
1401,Cali,Bogotá,2,0206
1402,Bogotá,Medellin,3,0059
1403,Cartagena,Barranquilla,4,2337
1404,Medellin,Cartagena,5,1013
1405,Cartagena,Barranquilla,6,2121
1406,Medellin,Cartagena,7,1750
1407,Bogotá,Cali,8,2333
1408,Cartagena,Medellin,9,0250
1409,Barranquilla,Medellin,10,2010
1410,Barranquilla,Barranquilla,11,1456
1411,Medellin,Bogotá,12,1616
1412,Medellin,Medellin,13,2116
1413,Barranquilla,Cartagena,14,2303
1414,Barranquilla,Bogotá,15,1623
1415,Medellin,Cali,16,2140
1416,Medellin,Cali,17,1319
1417,Barranquilla,Bogotá,18,0240
1418,Cali,Barranquilla,19,2202
1419,Medellin,Cartagena,20,2158
1420,Bogotá,Bogotá,1,2352
1421,Cartagena,Barranquilla,2,0701
1422,Cartagena,Barranquilla,3,0940
1423,Bogotá,Medellin,4,1557
1424,Medellin,Barranquilla,5,0212
1425,Cali,Medellin,6,2053
1426,Medellin,Bogotá,7,2008
1427,Bogotá,Cartagena,8,0905
1428,Barranquilla,Medellin,9,1621
1429,Medellin,Medellin,10,2225
1430,Medellin,Medellin,11,0742
1431,Bogotá,Barranquilla,12,0841
1432,Bogotá,Barranquilla,13,2338
1433,Cali,Bogotá,14,1832
1434,Medellin,Cartagena,15,2030
1435,Bogotá,Cartagena,16,0212
1436,Barranquilla,Medellin,17,1700
1437,Cartagena,Cali,18,1120
1438,Medellin,Cartagena,19,1408
1439,Cartagena,Medellin,20,0144
1440,Cartagena,Barranquilla,1,0158
1441,Barranquilla,Bogotá,2,1245
1442,Bogotá,Cartagena,3,1450
1443,Medellin,Medellin,4,0542
1444,Cartagena,Cali,5,2054
1445,Cali,Barranquilla,6,0331
1446,Barranquilla,Medellin,7,0736
1447,Bogotá,Barranquilla,8,0426
1448,Bogotá,Cartagena,9,0305
1449,Bogotá,Barranquilla,10,0745
1450,Medellin,Barranquilla,11,1914
1451,Bogotá,Barranquilla,12,0324
1452,Barranquilla,Medellin,13,0442
1453,Medellin,Cali,14,1751
1454,Barranquilla,Barranquilla,15,0443
1455,Bogotá,Barranquilla,16,1958
1456,Cartagena,Cali,17,1654
1457,Bogotá,Cartagena,18,1318
1458,Barranquilla,Bogotá,19,0209
1459,Bogotá,Bogotá,20,0246
1460,Medellin,Bogotá,1,1527
1461,Bogotá,Cartagena,2,2005
1462,Barranquilla,Medellin,3,0550
1463,Barranquilla,Cartagena,4,1109
1464,Cartagena,Medellin,5,1118
1465,Cartagena,Cali,6,0904
1466,Cali,Barranquilla,7,2220
1467,Bogotá,Barranquilla,8,1304
1468,Cali,Barranquilla,9,0844
1469,Medellin,Cartagena,10,0842
1470,Barranquilla,Cartagena,11,1025
1471,Medellin,Cali,12,1113
1472,Medellin,Medellin,13,1649
1473,Cartagena,Cali,14,1758
1474,Medellin,Bogotá,15,2118
1475,Cali,Medellin,16,0754
1476,Medellin,Medellin,17,2305
